label,sentence1,sentence2
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi bốn luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản năm điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản năm điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản 5 điều tám tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản 5 điều tám mươi tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản 5 điều tám mươi bốn luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi bốn luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy cho biết khoản 5 điều 84 luật giao thông
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều 84 luật giao thông
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản năm điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản năm điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều tám tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều tám mươi tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều tám mươi bốn luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi tư luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi bốn luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 5 điều 84 luật giao thông đường bộ
1,khoản 5 điều 84 luật giao thông đường bộ,hãy giải thích khoản 5 điều 84 luật giao thông
1,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều 84 luật giao thông
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản bốn điều 84 luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản năm điều 84 luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 4 điều tám tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi bốn luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi bốn luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều 84 luật giao thông
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 88 luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản năm điều 84 luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi tư luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều tám mươi bốn luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản tám tám luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản tám mươi tám luật giao thông đường bộ
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 88 luật giao thông
0,khoản 5 điều 84 luật giao thông đường bộ,khoản 5 điều 84 luật giao thông
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản sáu điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản sáu điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản 6 điều tám tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản 6 điều tám mươi tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản 6 điều tám mươi bốn luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi bốn luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy cho biết khoản 6 điều 84 luật giao thông
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều 84 luật giao thông
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản sáu điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản sáu điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều tám tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều tám mươi tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều tám mươi bốn luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi tư luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi bốn luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 6 điều 84 luật giao thông đường bộ
1,khoản 6 điều 84 luật giao thông đường bộ,hãy giải thích khoản 6 điều 84 luật giao thông
1,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều 84 luật giao thông
0,khoản 6 điều 84 luật giao thông đường bộ,bông hoa màu đỏ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản sáu điều 84 luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám tư luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi tư luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi bốn luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều 84 luật giao thông
0,khoản 6 điều 84 luật giao thông đường bộ,bông hoa màu hồng
0,khoản 6 điều 84 luật giao thông đường bộ,khoản sáu điều 84 luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám tư luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi tư luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều tám mươi bốn luật giao thông đường bộ
0,khoản 6 điều 84 luật giao thông đường bộ,khoản 6 điều 84 luật giao thông
1,khoản 7 điều 84 luật giao thông đường bộ,hãy cho biết khoản 7 điều 84 luật giao thông đường bộ
1,khoản 7 điều 84 luật giao thông đường bộ,hãy cho biết khoản bảy điều 84 luật giao thông đường bộ
1,khoản 7 điều 84 luật giao thông đường bộ,khoản bảy điều 84 luật giao thông đường bộ
1,khoản 7 điều 84 luật giao thông đường bộ,hãy cho biết khoản 7 điều tám tư luật giao thông đường bộ
1,khoản 7 điều 84 luật giao thông đường bộ,hãy cho biết khoản 7 điều tám mươi tư luật giao thông đường bộ
1,khoản 7 điều 84 luật giao thông đường bộ,hãy cho biết khoản 7 điều tám mươi bốn luật giao thông đường bộ
